trackid,albumid,discnumber,durationms,explicit,href,isplayable,name,previewurl,tracknumber,type,uri
5EgBOQgOXSLO3kFVhry83l,56O39ETAcfzgnkvorX5o6D,1,170769,False,https://api.spotify.com/v1/tracks/5EgBOQgOXSLO3kFVhry83l,False,Unchangeable,,2,Track,spotify:track:5EgBOQgOXSLO3kFVhry83l
6LdNTsmQHcA9jK4Lfz8c6O,56O39ETAcfzgnkvorX5o6D,1,182307,False,https://api.spotify.com/v1/tracks/6LdNTsmQHcA9jK4Lfz8c6O,False,Protect Them,,3,Track,spotify:track:6LdNTsmQHcA9jK4Lfz8c6O
757YJJGhzZDi0OkWvw2u17,36EDz7jNz5UHkF8MUJBFjt,1,210468,True,https://api.spotify.com/v1/tracks/757YJJGhzZDi0OkWvw2u17,False,You Don't Know Me Like That,,1,Track,spotify:track:757YJJGhzZDi0OkWvw2u17
2u5pYaGkSDyJRDkz7KCaem,7mWXnJ9tqdHZ4yWnOI4b2N,1,175307,True,https://api.spotify.com/v1/tracks/2u5pYaGkSDyJRDkz7KCaem,False,I Do It for the Music,,1,Track,spotify:track:2u5pYaGkSDyJRDkz7KCaem
01t6AKrIaodkRBxWovUBeN,6qMlkyuHGjKh6vdjutw080,1,199209,True,https://api.spotify.com/v1/tracks/01t6AKrIaodkRBxWovUBeN,False,Just Friends (feat. Kiki Monet),,1,Track,spotify:track:01t6AKrIaodkRBxWovUBeN
1Mx3vs95Xdcc0JSV1Nuzh7,0kX1JyYviTH6q5zmDWb21p,1,228858,False,https://api.spotify.com/v1/tracks/1Mx3vs95Xdcc0JSV1Nuzh7,False,So,,1,Track,spotify:track:1Mx3vs95Xdcc0JSV1Nuzh7
5za35yK0chHTZVEy900LTl,0kX1JyYviTH6q5zmDWb21p,1,353671,False,https://api.spotify.com/v1/tracks/5za35yK0chHTZVEy900LTl,False,Its You And I,,2,Track,spotify:track:5za35yK0chHTZVEy900LTl
1Wiz3ftWmiy1WgQUHTts41,0kX1JyYviTH6q5zmDWb21p,1,240796,False,https://api.spotify.com/v1/tracks/1Wiz3ftWmiy1WgQUHTts41,False,I Want To Move With You,,3,Track,spotify:track:1Wiz3ftWmiy1WgQUHTts41
4M8T9wZQvtEfaNCBlDX9zL,0BGrCdVNqrxe5V6DfPhDOJ,1,285309,False,https://api.spotify.com/v1/tracks/4M8T9wZQvtEfaNCBlDX9zL,False,Deeper I Go,,1,Track,spotify:track:4M8T9wZQvtEfaNCBlDX9zL
5P4I0yKfAJFwnzSfqmAxcm,613aJLLk9wpg4qWpw090SO,1,332512,False,https://api.spotify.com/v1/tracks/5P4I0yKfAJFwnzSfqmAxcm,False,Anything You Want,,1,Track,spotify:track:5P4I0yKfAJFwnzSfqmAxcm
1HV5eqNpyhHaKcxUCawpzu,4RxTja4kpQF1nqFH7QVxWa,1,160496,False,https://api.spotify.com/v1/tracks/1HV5eqNpyhHaKcxUCawpzu,False,Music Is,,1,Track,spotify:track:1HV5eqNpyhHaKcxUCawpzu
2SO1hbAWLfFeReaemozHmQ,4RxTja4kpQF1nqFH7QVxWa,1,126328,False,https://api.spotify.com/v1/tracks/2SO1hbAWLfFeReaemozHmQ,False,Take Me Way,,2,Track,spotify:track:2SO1hbAWLfFeReaemozHmQ
3z3XuIYHuOqe2B6oYclg7Y,4RxTja4kpQF1nqFH7QVxWa,1,228858,False,https://api.spotify.com/v1/tracks/3z3XuIYHuOqe2B6oYclg7Y,False,Pictures Of You,,3,Track,spotify:track:3z3XuIYHuOqe2B6oYclg7Y
2SyRAJZiiheCJaD1U7uMUC,4RxTja4kpQF1nqFH7QVxWa,1,123350,False,https://api.spotify.com/v1/tracks/2SyRAJZiiheCJaD1U7uMUC,False,Doesnt Matter,,4,Track,spotify:track:2SyRAJZiiheCJaD1U7uMUC
0uinujl3mCKh4pzSpLU59l,4RxTja4kpQF1nqFH7QVxWa,1,113319,False,https://api.spotify.com/v1/tracks/0uinujl3mCKh4pzSpLU59l,False,Old Nineties Style,,5,Track,spotify:track:0uinujl3mCKh4pzSpLU59l
0Dlu6Vnr7KT2XSrdr2WROJ,74dnLzAred39iYJhHVpTZy,1,383397,False,https://api.spotify.com/v1/tracks/0Dlu6Vnr7KT2XSrdr2WROJ,False,Concentration - Extended Mix,,1,Track,spotify:track:0Dlu6Vnr7KT2XSrdr2WROJ
5y4MjGvQCosAG2nSmExE0O,74dnLzAred39iYJhHVpTZy,1,230243,False,https://api.spotify.com/v1/tracks/5y4MjGvQCosAG2nSmExE0O,False,Concentration - Radio Mix,,2,Track,spotify:track:5y4MjGvQCosAG2nSmExE0O
0yTKEIdmnps2kRc4YUSL73,6rR6YwKdFFRiBFrYcDS368,1,283690,True,https://api.spotify.com/v1/tracks/0yTKEIdmnps2kRc4YUSL73,False,Forest Fire,,1,Track,spotify:track:0yTKEIdmnps2kRc4YUSL73
7B7AUXvzTzSTuSBnC0iA18,1ol6QgwX2LlcObQKUuUSxJ,1,178311,False,https://api.spotify.com/v1/tracks/7B7AUXvzTzSTuSBnC0iA18,False,Sweet,,1,Track,spotify:track:7B7AUXvzTzSTuSBnC0iA18
3cQsd7WdBvpgwgW2K53S9s,3OaS1ecrHj8c3rNhBDyy0b,1,202109,False,https://api.spotify.com/v1/tracks/3cQsd7WdBvpgwgW2K53S9s,False,Better Off That Way,,1,Track,spotify:track:3cQsd7WdBvpgwgW2K53S9s
1lFF46njQimnzxJapAr7OI,2O04pQ2JzHbvKOkmoSmavj,1,349283,False,https://api.spotify.com/v1/tracks/1lFF46njQimnzxJapAr7OI,False,I Know How To Make You Feel Good,,1,Track,spotify:track:1lFF46njQimnzxJapAr7OI
0Io8U8YwFHdcl5R9RVNqCr,7cFkcfd48f6CF5VTqMHaP9,1,219591,True,https://api.spotify.com/v1/tracks/0Io8U8YwFHdcl5R9RVNqCr,False,Stand For It,,1,Track,spotify:track:0Io8U8YwFHdcl5R9RVNqCr
35aLjBEXBt4CkSHLnOWiyG,3BLthqvWL8rn5oKSag9m1b,1,153576,False,https://api.spotify.com/v1/tracks/35aLjBEXBt4CkSHLnOWiyG,False,Supernova,,1,Track,spotify:track:35aLjBEXBt4CkSHLnOWiyG
4oPHv7NuOetdViPfSMwtjc,2ajd5bs7C5paO2nym3WE7B,1,164165,True,https://api.spotify.com/v1/tracks/4oPHv7NuOetdViPfSMwtjc,False,Spaced Out,,1,Track,spotify:track:4oPHv7NuOetdViPfSMwtjc
5iv7npMMvz6QBDqd2LT0JE,2ajd5bs7C5paO2nym3WE7B,1,190667,True,https://api.spotify.com/v1/tracks/5iv7npMMvz6QBDqd2LT0JE,False,Ghost,,2,Track,spotify:track:5iv7npMMvz6QBDqd2LT0JE
0kHOfSyFXE4XH8NnGRT2ZL,2ajd5bs7C5paO2nym3WE7B,1,100519,True,https://api.spotify.com/v1/tracks/0kHOfSyFXE4XH8NnGRT2ZL,False,War Cry,,3,Track,spotify:track:0kHOfSyFXE4XH8NnGRT2ZL
3tJi8BxwCRAgknnEXcSo98,2ajd5bs7C5paO2nym3WE7B,1,163369,True,https://api.spotify.com/v1/tracks/3tJi8BxwCRAgknnEXcSo98,False,Noisey,,4,Track,spotify:track:3tJi8BxwCRAgknnEXcSo98
2hfWnziMpWduXArezTO7rh,2ajd5bs7C5paO2nym3WE7B,1,149237,True,https://api.spotify.com/v1/tracks/2hfWnziMpWduXArezTO7rh,False,Control,,5,Track,spotify:track:2hfWnziMpWduXArezTO7rh
2Fx6LarVIZc1uZ7aqcMW4O,2ajd5bs7C5paO2nym3WE7B,1,172146,True,https://api.spotify.com/v1/tracks/2Fx6LarVIZc1uZ7aqcMW4O,False,ICU,,6,Track,spotify:track:2Fx6LarVIZc1uZ7aqcMW4O
0F25BRRBzlZSRjcIggJ8SD,6HmCDjAKs2uX3ecVzK1nZ8,1,160496,True,https://api.spotify.com/v1/tracks/0F25BRRBzlZSRjcIggJ8SD,False,Moon Stunna,,1,Track,spotify:track:0F25BRRBzlZSRjcIggJ8SD
7ycyZcl7qs6iWQ0WaLQkhf,6HmCDjAKs2uX3ecVzK1nZ8,1,128653,True,https://api.spotify.com/v1/tracks/7ycyZcl7qs6iWQ0WaLQkhf,False,Drip Day,,2,Track,spotify:track:7ycyZcl7qs6iWQ0WaLQkhf
02OiN6IFTBA5G9vq9rNrvg,6HmCDjAKs2uX3ecVzK1nZ8,1,148375,True,https://api.spotify.com/v1/tracks/02OiN6IFTBA5G9vq9rNrvg,False,All The Time,,3,Track,spotify:track:02OiN6IFTBA5G9vq9rNrvg
4H1f1KHzRwfD8oOoOsJJt4,6HmCDjAKs2uX3ecVzK1nZ8,1,144822,True,https://api.spotify.com/v1/tracks/4H1f1KHzRwfD8oOoOsJJt4,False,Savage,,4,Track,spotify:track:4H1f1KHzRwfD8oOoOsJJt4
2X88s0oaKfcQJtCClkZZRy,6HmCDjAKs2uX3ecVzK1nZ8,1,139937,True,https://api.spotify.com/v1/tracks/2X88s0oaKfcQJtCClkZZRy,False,Stop Pain,,5,Track,spotify:track:2X88s0oaKfcQJtCClkZZRy
1QoEf6LKRxX2C3YCs00NLR,335SLdKMIeiPU0wmMyKzUP,1,160496,False,https://api.spotify.com/v1/tracks/1QoEf6LKRxX2C3YCs00NLR,False,Moon Stunna,,1,Track,spotify:track:1QoEf6LKRxX2C3YCs00NLR
5W78FY5xJds74QxtUEFYRS,77EcANk2AyaSAl1bqc26rT,1,158824,False,https://api.spotify.com/v1/tracks/5W78FY5xJds74QxtUEFYRS,False,Missed Call,,1,Track,spotify:track:5W78FY5xJds74QxtUEFYRS
4S45yCoeKJMBsl9s3eByxN,1AjAbWfIVpshts1HmIaQWg,1,128653,True,https://api.spotify.com/v1/tracks/4S45yCoeKJMBsl9s3eByxN,False,Drip Day,,1,Track,spotify:track:4S45yCoeKJMBsl9s3eByxN
4kLgFWQyifW1L8wjyhzkVu,5krtiQB098Sgz9wXpOAITO,1,163996,True,https://api.spotify.com/v1/tracks/4kLgFWQyifW1L8wjyhzkVu,False,Still Pain,,1,Track,spotify:track:4kLgFWQyifW1L8wjyhzkVu
40dBXTz22XiL4BlyVXkW9G,5krtiQB098Sgz9wXpOAITO,1,165982,True,https://api.spotify.com/v1/tracks/40dBXTz22XiL4BlyVXkW9G,False,Hydrate,,2,Track,spotify:track:40dBXTz22XiL4BlyVXkW9G
7aWHlSHWoyS6Y5ykpq8ZC3,5krtiQB098Sgz9wXpOAITO,1,192026,True,https://api.spotify.com/v1/tracks/7aWHlSHWoyS6Y5ykpq8ZC3,False,How It Feel,,3,Track,spotify:track:7aWHlSHWoyS6Y5ykpq8ZC3
3AvUHRDmey4TnkLCmOUb7h,5krtiQB098Sgz9wXpOAITO,1,160940,False,https://api.spotify.com/v1/tracks/3AvUHRDmey4TnkLCmOUb7h,False,Blessed,,4,Track,spotify:track:3AvUHRDmey4TnkLCmOUb7h
6xw46UYFILGSfToEDZPHLr,6KAEC80ExEPdTiPb0MvDBP,1,141113,True,https://api.spotify.com/v1/tracks/6xw46UYFILGSfToEDZPHLr,False,Isolated,,1,Track,spotify:track:6xw46UYFILGSfToEDZPHLr
0ipiAk0qjd16gfPHb63r2F,5kviJ7PCQWIa7OsW8Zthrx,1,197355,True,https://api.spotify.com/v1/tracks/0ipiAk0qjd16gfPHb63r2F,False,Snowfall,,1,Track,spotify:track:0ipiAk0qjd16gfPHb63r2F
1PeRHtMJ3EgSKoGDjYxjkh,5kviJ7PCQWIa7OsW8Zthrx,1,162115,True,https://api.spotify.com/v1/tracks/1PeRHtMJ3EgSKoGDjYxjkh,False,Yesterday,,2,Track,spotify:track:1PeRHtMJ3EgSKoGDjYxjkh
23syiatGPsJB1xSvQiksip,5kviJ7PCQWIa7OsW8Zthrx,1,167026,True,https://api.spotify.com/v1/tracks/23syiatGPsJB1xSvQiksip,False,Run the Game,,3,Track,spotify:track:23syiatGPsJB1xSvQiksip
2JMuMhsmoX8zkkphlHjdrh,5kviJ7PCQWIa7OsW8Zthrx,1,119980,True,https://api.spotify.com/v1/tracks/2JMuMhsmoX8zkkphlHjdrh,False,The Motion,,4,Track,spotify:track:2JMuMhsmoX8zkkphlHjdrh
3ilZLfN49iy63RlsRIzWw7,07CvqtoqpeoIbOYcDhkKnO,1,232000,False,https://api.spotify.com/v1/tracks/3ilZLfN49iy63RlsRIzWw7,False,De Ari Ari (feat. Rob Manukyan),,10,Track,spotify:track:3ilZLfN49iy63RlsRIzWw7
1schq37Yd8eni8iIgxTziN,4sN72lrSpsEHClU7TQds1R,1,360133,False,https://api.spotify.com/v1/tracks/1schq37Yd8eni8iIgxTziN,False,"Concerto in A Minor for Flute, Violin, Harpsichord, Strings and Continuo, BWV 1044: II. Adagio ma non tanto e dolce",,12,Track,spotify:track:1schq37Yd8eni8iIgxTziN
1h5vPntswmlLZIoJyInPMo,1kpmcHJi6Rp6ot3iAfv1Wz,1,243069,True,https://api.spotify.com/v1/tracks/1h5vPntswmlLZIoJyInPMo,False,Don't Fall in Love (feat. Sash),,2,Track,spotify:track:1h5vPntswmlLZIoJyInPMo
5gKOmY1rBORnWz5fYbaecF,1kpmcHJi6Rp6ot3iAfv1Wz,1,221257,True,https://api.spotify.com/v1/tracks/5gKOmY1rBORnWz5fYbaecF,False,Tell Her Go (feat. Young Life),,3,Track,spotify:track:5gKOmY1rBORnWz5fYbaecF
12IVo6du4sDsdpVlmbyL5v,1kpmcHJi6Rp6ot3iAfv1Wz,1,193802,True,https://api.spotify.com/v1/tracks/12IVo6du4sDsdpVlmbyL5v,False,Taking You Away,,4,Track,spotify:track:12IVo6du4sDsdpVlmbyL5v
6lvQpHyDKpSRGFsAOeAqH9,1kpmcHJi6Rp6ot3iAfv1Wz,1,210703,False,https://api.spotify.com/v1/tracks/6lvQpHyDKpSRGFsAOeAqH9,False,Trchoon (feat. Avo),,5,Track,spotify:track:6lvQpHyDKpSRGFsAOeAqH9
7rheFFPwh80m2VZSRputSq,1kpmcHJi6Rp6ot3iAfv1Wz,1,193410,True,https://api.spotify.com/v1/tracks/7rheFFPwh80m2VZSRputSq,False,I Miss You (feat. Young Life),,6,Track,spotify:track:7rheFFPwh80m2VZSRputSq
2SHDyHOe33pwVxPjIpTHDt,1kpmcHJi6Rp6ot3iAfv1Wz,1,200045,True,https://api.spotify.com/v1/tracks/2SHDyHOe33pwVxPjIpTHDt,False,Karotel 'em (feat. Vartan Taymazyan),,7,Track,spotify:track:2SHDyHOe33pwVxPjIpTHDt
2f3G8803shw1QCOQ9GdpAS,1kpmcHJi6Rp6ot3iAfv1Wz,1,228466,True,https://api.spotify.com/v1/tracks/2f3G8803shw1QCOQ9GdpAS,False,Only You (feat. Vartan Taymazyan),,8,Track,spotify:track:2f3G8803shw1QCOQ9GdpAS
2FdafEHWMvGO5mJiIC4AiA,1kpmcHJi6Rp6ot3iAfv1Wz,1,227250,True,https://api.spotify.com/v1/tracks/2FdafEHWMvGO5mJiIC4AiA,False,Right Now (feat. Young Life),,10,Track,spotify:track:2FdafEHWMvGO5mJiIC4AiA
6NU4psY9nAhcDm7cK951dp,1kpmcHJi6Rp6ot3iAfv1Wz,1,220264,True,https://api.spotify.com/v1/tracks/6NU4psY9nAhcDm7cK951dp,False,Gone Forever,,11,Track,spotify:track:6NU4psY9nAhcDm7cK951dp
6HYYsM6fewPWaUT00pOWng,1kpmcHJi6Rp6ot3iAfv1Wz,1,282000,True,https://api.spotify.com/v1/tracks/6HYYsM6fewPWaUT00pOWng,False,Triple Threat,,12,Track,spotify:track:6HYYsM6fewPWaUT00pOWng
2PYkULG5TynAwqXxr5BMla,1kpmcHJi6Rp6ot3iAfv1Wz,1,198312,True,https://api.spotify.com/v1/tracks/2PYkULG5TynAwqXxr5BMla,False,Mine Someday,,13,Track,spotify:track:2PYkULG5TynAwqXxr5BMla
3pQe6BD5dfVVZ8hzUhlq5U,1kpmcHJi6Rp6ot3iAfv1Wz,1,229485,True,https://api.spotify.com/v1/tracks/3pQe6BD5dfVVZ8hzUhlq5U,False,Save Me (feat. Young Life),,14,Track,spotify:track:3pQe6BD5dfVVZ8hzUhlq5U
6X5jkUqKWXkuRWj8NzfTwV,1kpmcHJi6Rp6ot3iAfv1Wz,1,202605,True,https://api.spotify.com/v1/tracks/6X5jkUqKWXkuRWj8NzfTwV,False,I Promise,,15,Track,spotify:track:6X5jkUqKWXkuRWj8NzfTwV
6yeV0l7opFnjA6EuI3C9CU,0hkkR5l5IeXmWVTDIhA4OC,1,372584,True,https://api.spotify.com/v1/tracks/6yeV0l7opFnjA6EuI3C9CU,False,Funk Central Hatas,,1,Track,spotify:track:6yeV0l7opFnjA6EuI3C9CU
4XqtTxNsblfLByq94GcekG,0hkkR5l5IeXmWVTDIhA4OC,1,194063,True,https://api.spotify.com/v1/tracks/4XqtTxNsblfLByq94GcekG,False,Manditory Murder,,2,Track,spotify:track:4XqtTxNsblfLByq94GcekG
5JkhT7h3mDtrQLbdBjHUrF,0hkkR5l5IeXmWVTDIhA4OC,1,324519,True,https://api.spotify.com/v1/tracks/5JkhT7h3mDtrQLbdBjHUrF,False,Cop a Squat,,3,Track,spotify:track:5JkhT7h3mDtrQLbdBjHUrF
1N2yF5CCywsjlhiuKIfTuv,0hkkR5l5IeXmWVTDIhA4OC,1,376633,True,https://api.spotify.com/v1/tracks/1N2yF5CCywsjlhiuKIfTuv,False,Hood-Ryd Musik,,4,Track,spotify:track:1N2yF5CCywsjlhiuKIfTuv
1NRWKOXZarg6FDH5dhEiLD,0hkkR5l5IeXmWVTDIhA4OC,1,237244,True,https://api.spotify.com/v1/tracks/1NRWKOXZarg6FDH5dhEiLD,False,I Do My Dirt by My Lonely,,5,Track,spotify:track:1NRWKOXZarg6FDH5dhEiLD
21cgTicbPf4xCJWIABuAjU,0hkkR5l5IeXmWVTDIhA4OC,1,272822,True,https://api.spotify.com/v1/tracks/21cgTicbPf4xCJWIABuAjU,False,Jackin' Mission,,6,Track,spotify:track:21cgTicbPf4xCJWIABuAjU
2D7oH3HrERuA7AunoYWVR9,0hkkR5l5IeXmWVTDIhA4OC,1,151823,True,https://api.spotify.com/v1/tracks/2D7oH3HrERuA7AunoYWVR9,False,Hydro Shots,,7,Track,spotify:track:2D7oH3HrERuA7AunoYWVR9
5qWHkJjfEcfDc5N1s3SA4M,0hkkR5l5IeXmWVTDIhA4OC,1,362135,True,https://api.spotify.com/v1/tracks/5qWHkJjfEcfDc5N1s3SA4M,False,How Deep Is Your Love,,8,Track,spotify:track:5qWHkJjfEcfDc5N1s3SA4M
1fHRcyr5K9aKPON3STGNmZ,0hkkR5l5IeXmWVTDIhA4OC,1,245890,True,https://api.spotify.com/v1/tracks/1fHRcyr5K9aKPON3STGNmZ,False,Take a Tote,,9,Track,spotify:track:1fHRcyr5K9aKPON3STGNmZ
5OHpt3qDHfWHlIxTX8IK0F,0hkkR5l5IeXmWVTDIhA4OC,1,219794,True,https://api.spotify.com/v1/tracks/5OHpt3qDHfWHlIxTX8IK0F,False,Sacramento Summertime,,10,Track,spotify:track:5OHpt3qDHfWHlIxTX8IK0F
3Y2xDjOLoGwJ2NzdVgcYNK,0hkkR5l5IeXmWVTDIhA4OC,1,303751,True,https://api.spotify.com/v1/tracks/3Y2xDjOLoGwJ2NzdVgcYNK,False,Main Matto,,11,Track,spotify:track:3Y2xDjOLoGwJ2NzdVgcYNK
6uhC3h35rooRcPRAQl1Ixs,0hkkR5l5IeXmWVTDIhA4OC,1,223268,True,https://api.spotify.com/v1/tracks/6uhC3h35rooRcPRAQl1Ixs,False,Any Kinda Hustle,,12,Track,spotify:track:6uhC3h35rooRcPRAQl1Ixs
6dDPLFd3F2pzMF1Gt55vYf,0hkkR5l5IeXmWVTDIhA4OC,1,267885,True,https://api.spotify.com/v1/tracks/6dDPLFd3F2pzMF1Gt55vYf,False,Gang Banging Poetry,,13,Track,spotify:track:6dDPLFd3F2pzMF1Gt55vYf
227XcmRfjbAJyRxpNd11wk,0hkkR5l5IeXmWVTDIhA4OC,1,464509,True,https://api.spotify.com/v1/tracks/227XcmRfjbAJyRxpNd11wk,False,Survival on the Battlefield,,14,Track,spotify:track:227XcmRfjbAJyRxpNd11wk
7bLTgiNsQMemLtY38vnn2X,07CvqtoqpeoIbOYcDhkKnO,1,286360,True,https://api.spotify.com/v1/tracks/7bLTgiNsQMemLtY38vnn2X,False,Eli Eli (feat. Spo),,1,Track,spotify:track:7bLTgiNsQMemLtY38vnn2X
1DPVUuYmaJQ65poXN0z6ku,07CvqtoqpeoIbOYcDhkKnO,1,243426,True,https://api.spotify.com/v1/tracks/1DPVUuYmaJQ65poXN0z6ku,False,#Lovecrimes (feat. Mustafa Kirk),,2,Track,spotify:track:1DPVUuYmaJQ65poXN0z6ku
7tidkZuZ0kgBrnGMwVKH6d,07CvqtoqpeoIbOYcDhkKnO,1,217973,True,https://api.spotify.com/v1/tracks/7tidkZuZ0kgBrnGMwVKH6d,False,Mi Gna (feat. Spitakci Hyko),,3,Track,spotify:track:7tidkZuZ0kgBrnGMwVKH6d
5rCmWr9kVhy2N09ImDRKFo,07CvqtoqpeoIbOYcDhkKnO,1,274266,True,https://api.spotify.com/v1/tracks/5rCmWr9kVhy2N09ImDRKFo,False,Sirunik (feat. Saqo H & Sash),,4,Track,spotify:track:5rCmWr9kVhy2N09ImDRKFo
22nP7RERMB1zkinCyrjjtb,07CvqtoqpeoIbOYcDhkKnO,1,202013,True,https://api.spotify.com/v1/tracks/22nP7RERMB1zkinCyrjjtb,False,Sexy Lady (feat. Suro & DJ Davo),,5,Track,spotify:track:22nP7RERMB1zkinCyrjjtb
4GYG95IClZiRa37YjCkTPX,07CvqtoqpeoIbOYcDhkKnO,1,251320,True,https://api.spotify.com/v1/tracks/4GYG95IClZiRa37YjCkTPX,False,Kez Paypayem (feat. Ayser),,6,Track,spotify:track:4GYG95IClZiRa37YjCkTPX
0VzxSR5j7NoHe1Fw7loqL6,07CvqtoqpeoIbOYcDhkKnO,1,287733,True,https://api.spotify.com/v1/tracks/0VzxSR5j7NoHe1Fw7loqL6,False,Te Acheres (feat. Harut Pambukjyan),,7,Track,spotify:track:0VzxSR5j7NoHe1Fw7loqL6
3qoqmTRVs1zlMwaqsUlzcE,07CvqtoqpeoIbOYcDhkKnO,1,249373,True,https://api.spotify.com/v1/tracks/3qoqmTRVs1zlMwaqsUlzcE,False,Na Na Na (feat. Tatoul),,8,Track,spotify:track:3qoqmTRVs1zlMwaqsUlzcE
1KQNCZAW9yqadnVkdr4jNH,07CvqtoqpeoIbOYcDhkKnO,1,215480,True,https://api.spotify.com/v1/tracks/1KQNCZAW9yqadnVkdr4jNH,False,Siretsi Yes Megin (feat. Paul Baghdadlian),,9,Track,spotify:track:1KQNCZAW9yqadnVkdr4jNH
4wxmRoIOLsClo2TC6cCldV,07CvqtoqpeoIbOYcDhkKnO,1,245573,True,https://api.spotify.com/v1/tracks/4wxmRoIOLsClo2TC6cCldV,False,Ela Ela (feat. Azat),,11,Track,spotify:track:4wxmRoIOLsClo2TC6cCldV
3i9HhcklBAi7gg9qCJL8MS,07CvqtoqpeoIbOYcDhkKnO,1,232493,True,https://api.spotify.com/v1/tracks/3i9HhcklBAi7gg9qCJL8MS,False,Jane Jane (feat. Suro),,12,Track,spotify:track:3i9HhcklBAi7gg9qCJL8MS
4urDWeGgKfesl5krM9n9cE,07CvqtoqpeoIbOYcDhkKnO,1,246013,True,https://api.spotify.com/v1/tracks/4urDWeGgKfesl5krM9n9cE,False,Bez Tebya (feat. Arman Ghazarian),,13,Track,spotify:track:4urDWeGgKfesl5krM9n9cE
1RtM46OgdG6L2JlcoYdHGU,07CvqtoqpeoIbOYcDhkKnO,1,218453,True,https://api.spotify.com/v1/tracks/1RtM46OgdG6L2JlcoYdHGU,False,W.I.L.Y (feat. Kg),,14,Track,spotify:track:1RtM46OgdG6L2JlcoYdHGU
2eQudKoQYeiS2Bb0614i6V,64wXg4T95r6IglaqUQL4SC,1,275853,True,https://api.spotify.com/v1/tracks/2eQudKoQYeiS2Bb0614i6V,False,Ur Gnam (feat. Melo),,1,Track,spotify:track:2eQudKoQYeiS2Bb0614i6V
2ild3CVEsLiF4pKubw2XMy,64wXg4T95r6IglaqUQL4SC,1,209986,False,https://api.spotify.com/v1/tracks/2ild3CVEsLiF4pKubw2XMy,False,Why Are You so Beautiful,,2,Track,spotify:track:2ild3CVEsLiF4pKubw2XMy
5nlF3RjOXgi4l5xBiiAfjU,64wXg4T95r6IglaqUQL4SC,1,235813,False,https://api.spotify.com/v1/tracks/5nlF3RjOXgi4l5xBiiAfjU,False,Havatam (feat. Tatoul),,3,Track,spotify:track:5nlF3RjOXgi4l5xBiiAfjU
6DtvlHaYTVAafUP8AaSIi4,64wXg4T95r6IglaqUQL4SC,1,205640,True,https://api.spotify.com/v1/tracks/6DtvlHaYTVAafUP8AaSIi4,False,Da Freak Song,,4,Track,spotify:track:6DtvlHaYTVAafUP8AaSIi4
2XlxPbTBbrCGuuqlfNjVPx,64wXg4T95r6IglaqUQL4SC,1,205773,False,https://api.spotify.com/v1/tracks/2XlxPbTBbrCGuuqlfNjVPx,False,El Ov Uni (feat. Suro),,5,Track,spotify:track:2XlxPbTBbrCGuuqlfNjVPx
72zLAUFyxgwWWNtHj25Y9D,64wXg4T95r6IglaqUQL4SC,1,273426,False,https://api.spotify.com/v1/tracks/72zLAUFyxgwWWNtHj25Y9D,False,Ari (feat. Ara Martirosyan),,6,Track,spotify:track:72zLAUFyxgwWWNtHj25Y9D
09LGxTyrEPzp65E2lgQADn,64wXg4T95r6IglaqUQL4SC,1,211066,True,https://api.spotify.com/v1/tracks/09LGxTyrEPzp65E2lgQADn,False,Boyfriend 4 da Night (feat. Kg),,7,Track,spotify:track:09LGxTyrEPzp65E2lgQADn
0zZNH42j31ztapIYt3HCXT,64wXg4T95r6IglaqUQL4SC,1,216920,True,https://api.spotify.com/v1/tracks/0zZNH42j31ztapIYt3HCXT,False,Missin You (feat. Tamerlan & Alena Omargalieva),,8,Track,spotify:track:0zZNH42j31ztapIYt3HCXT
1mcRXykJLmYNRRPsZnhyr9,64wXg4T95r6IglaqUQL4SC,1,252693,False,https://api.spotify.com/v1/tracks/1mcRXykJLmYNRRPsZnhyr9,False,Inchu Heratsar (feat. Hovo),,9,Track,spotify:track:1mcRXykJLmYNRRPsZnhyr9
2qdwi8C5LmFGDPc1gmTV7C,3WswqCGGgvRPfh9jx2PIRZ,1,171859,True,https://api.spotify.com/v1/tracks/2qdwi8C5LmFGDPc1gmTV7C,False,She Will (feat. Young Life),,2,Track,spotify:track:2qdwi8C5LmFGDPc1gmTV7C
6Cv7yS3HFL61UOu3otTHeL,3WswqCGGgvRPfh9jx2PIRZ,1,159608,True,https://api.spotify.com/v1/tracks/6Cv7yS3HFL61UOu3otTHeL,False,Girls Deny,,3,Track,spotify:track:6Cv7yS3HFL61UOu3otTHeL
0Mkk2O7h38jUMqTOSBt61Q,3WswqCGGgvRPfh9jx2PIRZ,1,269818,True,https://api.spotify.com/v1/tracks/0Mkk2O7h38jUMqTOSBt61Q,False,Miss Understood,,4,Track,spotify:track:0Mkk2O7h38jUMqTOSBt61Q
02ZoRNHmxVMGy9mS2YX9Gr,3WswqCGGgvRPfh9jx2PIRZ,1,224731,True,https://api.spotify.com/v1/tracks/02ZoRNHmxVMGy9mS2YX9Gr,False,Buzzin Like a Bee,,5,Track,spotify:track:02ZoRNHmxVMGy9mS2YX9Gr
4hT2uS1BCHUVTwdyZxqYMK,3WswqCGGgvRPfh9jx2PIRZ,1,198948,True,https://api.spotify.com/v1/tracks/4hT2uS1BCHUVTwdyZxqYMK,False,Ello (feat. Super Sako),,6,Track,spotify:track:4hT2uS1BCHUVTwdyZxqYMK
